musicId,fileName,title,artist,album,genre,genre_grouped,audio_arousal,audio_valence,audio_emotion_quadrant_label,lyrics_emotion_quadrant_label,match_status,emotion_pair,YT id,duration,matched video title,dominant_tempo_variance,tempo_transition_complexity,active_bpm_variance,pitch_high,pitch_low,pitch_range,rms_variance,repeated_area_all,repetition_ratio_all,repeated_area_triu,repetition_ratio_triu,key,scale,strength,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,centroid_mean,centroid_std,total_transition,unique_transition,transition_diversity,transition_per_sec,unique_transition_per_sec
564,Lady GaGa - Just Dance(Richard Vission Remix),Just Dance(Richard Vission Remix),Lady GaGa,Just Dance,EDM,EDM,0.9,0.475,Q2,Q1,mismatch,NP,_L7sKhZd_cE,376.0,Lady Gaga - Just Dance (Richard Vission Remix) (Official Audio) ft. Colby O'Donis,1.69181605835512,0.0576756823514882,1061.5610064489308,104.42763330455712,65.40639132514966,39.02124197940746,0.0046622864902019,214838314,0.8192255065781152,107411070,0.819214419104015,C#,minor,0.8065829277038574,-122.171394,92.2706,69.82664,28.902374,-3.293254,23.410383,14.706508,14.321291,8.746557,11.994264,10.201412,12.496191,17.780413,10.228802,8.168968,9.200788,5.4839478,7.8066587,15.572305,11.505199,-0.15346646,9.45342,6.5969234,7.3094754,5.6490183,6.7679257,2652.9444329879034,930.9220218715952,37,11,0.2972972972972973,0.09840425531914894,0.02925531914893617
778,Rachel Platten - Fight Song,Fight Song,Rachel Platten,Fight Song,Pop,Pop,0.9125,0.8125,Q1,Q1,match,PP,XbxNtPiCBK8,203.0,Rachel Platten - Fight Song (Lyrics),4.240110616776785,0.1536878216123499,763.5436421759913,864.8821267198209,65.40639132514966,799.4757353946712,0.0120427282527089,38520875,0.50370529463704,19256073,0.5036487455647116,G,major,0.9375144243240356,-88.05892,122.69289,86.33744,37.28346,7.3432484,21.480856,6.802424,20.42995,4.4477515,14.6571,3.4723473,16.39737,9.010311,12.573855,-2.0699742,14.611551,4.0092144,9.72321,8.136916,10.232378,-4.9084597,10.754325,5.372584,8.280632,-2.156485,9.024503,2597.492382404337,1113.7517672585475,74,24,0.32432432432432434,0.3645320197044335,0.11822660098522167
574,Lady Gaga - Lady Gaga - The Cure,Lady Gaga - The Cure,Lady Gaga,The Cure,Pop,Pop,0.7875,0.775,Q1,Q4,match,PP,vp8VZe5kqEM,209.0,Lady Gaga - The Cure (Official Audio),5.219438601697833,0.1434280639431616,488.9585113212963,357.39105439674364,65.40639132514966,291.984663071594,0.0231129042804241,34878712,0.4298368886231776,17434857,0.4297737096527055,Ab,major,0.9564719796180724,-90.36657,114.440765,89.53573,36.533607,4.4839253,29.686792,18.14947,19.727348,13.072571,15.637483,11.184096,13.570743,0.2630083,11.180219,6.2868934,11.279466,0.17512624,12.175417,8.059914,10.096916,-1.2834526,10.571867,-0.5223391,10.846557,-1.186024,10.252849,2268.725064083035,987.875154963616,132,14,0.10606060606060606,0.631578947368421,0.06698564593301436
588,Liam Payne - Strip That Down,Strip That Down,Liam Payne,Strip That Down,Pop,Pop,0.7,0.775,Q1,Q1,match,PP,13CdKgFiiXQ,205.0,Liam Payne - Strip That Down (Lyric Video) ft. Quavo,5.793750011141049,0.0620031796502384,35.25109142183062,138.59131548843604,65.40639132514966,73.18492416328638,0.0130406795069575,22561994,0.2909511761564506,11276597,0.2908707255635805,F#,major,0.773762583732605,-83.00767,94.0659,89.09683,44.88194,9.158827,26.510756,27.872984,21.483467,12.013439,15.834481,6.2028174,14.614127,5.1871533,14.961889,2.8703918,12.467581,-1.8131101,12.084865,7.797674,12.341417,4.540486,11.495847,8.009932,8.803238,0.61535084,9.34747,2101.0292886176085,1109.4419623026558,119,37,0.31092436974789917,0.5804878048780487,0.18048780487804877
933,Train - Play That Song,Play That Song,Train,Play That Song,Pop Rock,Pop,0.8125,0.7375,Q1,Q1,match,PP,gPc5-bBA9UI,249.0,Train - Play That Song (Lyrics),4.71496330381362,0.1513966480446927,406.54886121601146,394.2662424412591,65.40639132514966,328.85985111610944,0.0106617454439401,54029411,0.4684051597085678,27009443,0.4683575224780699,Eb,major,0.9225540161132812,-53.212173,106.67325,67.15217,28.99393,0.30035493,19.606667,18.63609,14.505308,8.237543,12.155212,10.503943,11.112429,-3.8018105,11.048731,7.235557,11.2101,-8.082794,9.497129,-1.072219,9.2595,-5.1689177,10.204235,-3.171624,9.095739,-2.0875347,10.044667,2724.6678116836833,949.5246071298136,174,8,0.04597701149425287,0.6987951807228916,0.0321285140562249
720,Nick Jonas - Close,Close,Nick Jonas,Close (Remixes),Pop,Pop,0.7375,0.6375,Q1,Q1,match,PP,FaJCZSp9CSk,238.0,Nick Jonas - Close ft. Tove Lo,5.200470147706846,0.1518728053062817,897.7023982758939,466.1637615180899,65.40639132514966,400.75737019294024,0.0125436233356595,34637950,0.3295603731727155,17313854,0.3294950659629412,A,major,0.7645092010498047,-92.945885,108.02059,90.1632,45.975666,18.389072,24.20849,6.8813477,19.712887,2.7956145,18.37997,6.440726,17.103523,3.0964432,14.514103,1.8874538,12.60297,-1.1284933,10.029538,7.643554,11.029725,-1.872222,10.391389,-1.8041716,10.01202,-3.8416677,9.729916,2437.2264798086,1200.8374777911392,111,15,0.13513513513513514,0.46638655462184875,0.06302521008403361
831,Shakira - Try Everything,Try Everything,Shakira,Zootopia (Original Motion Picture Soundtrack),Pop,Pop,0.8375,0.9125,Q1,Q1,match,PP,6z7f4IhF4Gg,195.0,Shakira - Try Everything (Official Audio),2.9295625092069044,0.1334525939177102,602.0442819314525,242.6993408760242,65.40639132514966,177.29294955087454,0.02413628436625,50982117,0.7251230848168903,25486869,0.7250903842739899,C#,major,0.9267686009407043,-35.493256,86.23915,87.23645,19.202467,-11.920824,22.225456,22.309748,15.362813,-0.73764354,13.663587,2.3086438,15.606978,1.3137791,11.245913,1.3692575,12.526849,-2.4724488,10.850813,10.89258,12.231355,-4.035989,10.712464,4.3528423,9.043319,-2.0520577,9.151041,2220.532089373861,517.260123610315,74,9,0.12162162162162163,0.37948717948717947,0.046153846153846156
40,Ariana Grande - Beauty and the Beast,Beauty and the Beast,Ariana Grande,"Beauty and the Beast (From ""Beauty and the Beast"")",Pop,Pop,0.375,0.6625,Q4,Q1,match,PP,vScUbKoE-qs,230.0,Beauty and the Beast (From Beauty and the Beast - Official Audio),5.135476469703772,0.2540950455005055,829.9824696637737,165.76853496220332,65.40639132514966,100.36214363705366,0.0014736739685758,34022892,0.3478392959562262,17006510,0.3477735319068966,C#,major,0.8643611669540405,-176.26123,102.78645,92.49573,32.11069,3.74717,21.581043,21.353395,17.267263,9.195594,16.173399,3.0728397,14.672837,2.5189574,11.40361,4.245687,10.757754,-1.6044062,9.351371,4.096846,11.594093,-6.0123916,10.865014,1.6688219,9.081519,-2.9569492,9.297828,2294.689802841045,893.6190028001974,85,46,0.5411764705882353,0.3695652173913043,0.2
171,Craig David - Ain't Giving Up,Ain't Giving Up,Craig David,Ain't Giving Up,R&B,Pop,0.85,0.8125,Q1,Q1,match,PP,9StgtGTcjJI,158.0,Ain't Giving Up,2.651964255671494,0.1009375915616759,113.54731375158612,447.6910645251819,65.40639132514966,382.28467320003233,0.0133290123194456,29691630,0.6372377156370023,14842403,0.637184606583962,D,major,0.9080691933631896,1.5834293,97.64822,64.4801,29.239557,-7.1718554,18.473053,20.9413,13.88025,2.512792,12.611053,3.089268,12.007331,-3.82253,10.953944,1.5707269,11.656131,-9.3901005,8.972469,-2.2437,9.305534,-1.1019763,9.926635,1.2477382,10.372513,-3.722889,9.418091,2906.9498310010013,844.5958297320998,96,25,0.2604166666666667,0.6075949367088608,0.15822784810126583
139,Chris Brown - Party,Party,Chris Brown,Party,R&B,Pop,0.7125,0.775,Q1,Q1,match,PP,hzG3in-5Q2U,221.0,Party,5.017455960097305,0.130065085030443,152.04858648677083,445.11255373284587,65.40639132514966,379.7061624076962,0.0146727915853261,40553240,0.4468938761762728,20271859,0.4468358513762307,E,minor,0.7117915153503418,-57.317593,86.843834,76.93462,31.159342,0.05758838,27.257547,22.229673,22.638226,5.351111,15.505762,6.7960243,15.974409,0.9875989,13.264859,9.3284445,11.371389,-1.7398598,11.237625,10.557047,11.644648,2.860334,11.97563,7.794883,10.657214,1.1172564,9.463117,2392.9375071683644,799.0121295138549,85,36,0.4235294117647059,0.38461538461538464,0.16289592760180996
34,Andy Williams - It's the Most Wonderful Time of the Year,It's the Most Wonderful Time of the Year,Andy Williams,Five Songs Of Christmas - Classic,Traditional Pop,Pop,0.6875,0.8375,Q1,Q1,match,PP,AN_R4pR1hck,154.0,Andy Williams - It's the Most Wonderful Time of the Year (Official Audio),0.2540828355677633,0.1556261343012704,426.2826738237211,369.9944227116344,65.40639132514966,304.5880313864848,0.0018781138351187,20866788,0.4772983290568872,10430094,0.4772195381343473,A,minor,0.8148396611213684,-85.572624,93.07918,91.72493,25.836731,-16.475912,16.556038,19.328182,11.688995,-1.8304278,15.838475,1.2296312,10.173885,-4.3353796,9.329801,6.6231637,8.130807,-11.136387,8.782037,0.82150024,7.3136888,-2.0068724,8.636677,0.20682159,7.226281,-4.4156,7.043021,2318.3657178947196,681.9880267817452,82,47,0.573170731707317,0.5324675324675324,0.3051948051948052
98,Bruno Mars - That's What I Like,That's What I Like,Bruno Mars,24K Magic,R&B,Pop,0.7375,0.65,Q1,Q1,match,PP,h6kQSxZL_3k,207.0,That's What I Like- Bruno Mars (Audio Oficial),4.549759005207803,0.112728086868913,361.98612983762143,499.6219487911859,65.40639132514966,434.21555746603633,0.009669586084783,39952035,0.5006615476140156,19971558,0.5006058186362135,Bb,minor,0.865505039691925,-76.1593,90.74097,70.72919,35.427296,1.2358898,24.834768,18.790577,20.192884,4.373809,14.302994,12.231773,13.626897,-3.1657572,13.279032,5.9944043,12.414983,0.7023214,11.412573,6.15915,10.761852,0.0388058,10.034596,3.9652438,9.245935,-1.4625889,8.588793,2612.546053466908,1024.0064006967943,94,45,0.4787234042553192,0.45410628019323673,0.21739130434782608
573,Lady GaGa - Poker Face,Poker Face,Lady GaGa,The Fame,Pop,Pop,0.7625,0.7625,Q1,Q1,match,PP,s1A3X_VA-us,237.0,Lady Gaga - Poker Face (Audio),1.3492923996993162,0.1033773861967694,580.7346249469016,103.82617439498628,65.40639132514966,38.41978306983661,0.0117515744641423,93802761,0.8989569196202354,46896277,0.8989471036893207,Ab,minor,0.9267874360084534,-34.83756,87.692665,92.42676,30.700583,-3.9960659,22.84965,21.859121,16.289337,3.272314,14.893725,8.766314,13.347254,7.3572206,10.443233,7.6531577,9.767528,2.4779987,8.27382,8.075921,9.000413,-0.68428344,8.779961,3.0842912,8.121924,-1.7989843,7.207151,2280.6707156166476,745.0953459640272,104,22,0.21153846153846154,0.4388185654008439,0.09282700421940929
683,Michael Bublé - It's Beginning To Look A Lot Like Christmas,It's Beginning To Look A Lot Like Christmas,Michael Bublé,Christmas,Traditional Pop,Pop,0.2375,0.7375,Q4,Q1,match,PP,QJ5DOWPGxwg,207.0,Michael Bublé - It's Beginning To Look A Lot Like Christmas [Official HD Audio],1.0878121805350451,0.2168458781362007,1242.692793643453,241.30149553281768,65.40639132514966,175.89510420766803,0.0082251168787479,15339732,0.192446230537249,7665411,0.1923559944399676,E,major,0.8827665448188782,-160.52264,91.705185,124.06017,37.036655,20.03573,18.995646,27.570524,12.542551,3.5359113,14.933455,5.152903,12.093258,-7.2052345,11.26449,-0.03411113,8.993467,-9.757125,10.149092,-2.883488,9.357433,-8.571901,8.642238,-3.4802494,8.261639,-5.2416224,8.760898,1484.7835084746544,765.9549529857309,85,50,0.5882352941176471,0.4106280193236715,0.24154589371980675
485,Justin Bieber - . Company,. Company,Justin Bieber,Purpose (Deluxe),Pop,Pop,0.7125,0.7,Q1,Q4,match,PP,R0OdNE5yjZM,210.0,Justin Bieber - Company (Audio),4.1804251525705975,0.1525367525146457,386.0972418101415,113.87914162255151,65.40639132514966,48.47275029740186,0.0106623517349362,37527713,0.4585037774009203,18759338,0.4584440392974698,E,minor,0.8637502789497375,-63.882206,98.09299,90.389984,31.99768,16.67406,22.227983,8.699027,16.224688,11.884681,14.002517,-0.81221277,17.489185,0.25590718,10.446876,9.255263,10.342656,-1.5337547,10.882949,4.7277226,11.37077,0.24241915,10.846884,2.4385355,9.089098,-0.373245,8.378161,2461.3755665957024,855.8828657390351,62,16,0.25806451612903225,0.29523809523809524,0.0761904761904762
426,Imagine Dragons - Thunder,Thunder,Imagine Dragons,Thunder,Pop Rock,Pop,0.825,0.7125,Q1,Q1,match,PP,4AqjqOqNrjw,187.0,Imagine Dragons - Thunder (Audio),4.317706195998399,0.1202876984126984,990.617312230701,117.89508087899225,65.40639132514966,52.488689553842576,0.0192624107003211,34738184,0.5342026929406022,17365064,0.5341450462528226,C,major,0.9152289628982544,-48.14296,106.60861,115.476166,32.568645,-18.842817,25.703836,25.798025,16.326664,5.703973,13.550422,9.550004,10.326572,2.706933,11.052226,9.0892935,10.001131,2.8396752,10.272554,7.776341,10.019005,4.970863,8.561895,5.893669,9.512593,3.080849,8.054832,1753.1109971805404,679.5594416160619,43,17,0.3953488372093023,0.22994652406417113,0.09090909090909091
298,Ed Sheeran - Castle on the Hill,Castle on the Hill,Ed Sheeran,÷ (Deluxe),Pop Rock,Pop,0.725,0.7375,Q1,Q4,match,PP,b3ZGthPU3Ek,270.0,Ed Sheeran - Castle On The Hill [Audio],3.8451934548254454,0.1829048069481468,1411.8597686651062,133.09934981412218,65.40639132514966,67.69295848897252,0.0163540095090866,100504225,0.7431895219030596,50246431,0.7431694035139782,D,major,0.9586987495422364,-58.69564,123.03011,104.252,38.080887,-8.457647,23.316349,34.95381,16.706192,9.298547,11.409886,8.483692,9.152819,0.7807142,8.917811,5.0614457,9.396901,-4.0059185,8.016067,3.7471256,9.418324,-0.98055106,8.073397,5.8907104,6.9404926,0.9677445,7.1912556,1884.174956993762,913.1228251383236,119,14,0.11764705882352941,0.44074074074074077,0.05185185185185185
927,Tinashe - Superlove,Superlove,Tinashe,Superlove,R&B,Pop,0.5625,0.65,Q4,Q1,match,PP,B7QgvfcieYI,184.0,Superlove,4.598006215421447,0.104977261243052,684.3293460184897,99.71184887709214,65.40639132514966,34.30545755194248,0.0151420524343848,35622094,0.5684704237852684,17807096,0.5684161267535274,Ab,major,0.8927322030067444,-54.47642,90.138565,71.49773,27.764042,4.4998784,25.980585,19.295797,17.573875,4.8646665,16.3986,5.047248,14.621523,0.25512832,11.499621,0.94030434,14.849935,4.7554526,11.514217,6.8167872,11.502228,1.5841951,11.419092,2.3962905,11.085376,3.3217807,9.69675,2648.3668875572353,834.266182370474,88,17,0.19318181818181818,0.4782608695652174,0.09239130434782608
327,Fifth Harmony - Work From Home,Work From Home,Fifth Harmony,7/27,Pop,Pop,0.7625,0.7375,Q1,Q1,match,PP,VZ1xq1HihVA,215.0,Fifth Harmony - Work From Home (ft. Ty Dolla $ign) (Audio),3.971077810013054,0.077563825183903,82.90758489115983,227.75828324510303,65.40639132514966,162.35189191995337,0.0152547927573323,29652688,0.3470117611461074,14821729,0.3469412782138382,Ab,major,0.9377841353416444,-81.52938,94.20879,91.98495,35.98958,2.4721987,26.178944,0.9055363,21.102766,3.473916,19.009407,-3.8732853,18.706873,-4.7528906,15.732308,-0.38591793,16.40918,-2.7669706,13.449435,3.8735573,12.405908,-1.5518422,12.692601,5.574196,10.858265,-0.31978604,10.569728,2320.6445420198133,981.7729525703992,85,11,0.12941176470588237,0.3953488372093023,0.05116279069767442
146,Chris Rea - Driving Home For Christmas (2003),Driving Home For Christmas (2003),Chris Rea,Driving Home For Christmas,Pop Rock,Pop,0.6625,0.7375,Q1,Q4,match,PP,YCEH1rE6c5Q,240.0,Driving Home for Christmas,1.3415866784927108,0.1619895490613508,285.75408145565365,127.82501456536237,65.40639132514966,62.418623240212696,0.0033067599870264,64053498,0.5997992762648762,32021588,0.5997606582925227,A,major,0.9368913769721984,-71.59816,87.98938,117.55963,37.365685,-1.7859393,21.490362,26.330936,17.317286,5.1777353,11.091887,1.4192154,9.927426,-2.5568726,9.189109,-0.98340684,8.3671055,-0.72701895,8.488795,-3.4339914,8.496107,-3.8444061,8.421466,2.7712278,8.783492,-2.3371017,8.127777,1903.9277538711983,770.3481670328393,76,21,0.27631578947368424,0.31666666666666665,0.0875
405,Hailee Steinfeld - Most Girls,Most Girls,Hailee Steinfeld,Most Girls,Pop,Pop,0.7375,0.7125,Q1,Q1,match,PP,6mTqqloMDjI,204.0,Hailee Steinfeld - Most Girls (Official Audio),6.1725316077953645,0.159377484948313,379.50780132386217,166.7288223161438,65.40639132514966,101.32243099099416,0.0147302178665995,37865631,0.4886341260387141,18928416,0.4885760811076288,A,major,0.9480445981025696,-86.35817,90.24554,95.63827,35.128178,-0.09293873,27.558746,23.135664,20.14288,7.033593,16.563517,6.2359023,17.033062,8.810866,14.683576,-0.8380369,14.821682,7.8197465,10.976251,5.475711,12.264107,-2.7795684,10.482074,4.799711,11.436789,-4.6909175,10.382654,2107.808769554874,910.1906891774008,75,12,0.16,0.36764705882352944,0.058823529411764705
761,Pitbull - Greenlight,Greenlight,Pitbull,Greenlight,Pop Rap,Pop,0.775,0.7875,Q1,Q1,match,PP,aAiKDKbbMCw,244.0,"Pitbull - Greenlight ft. Flo Rida, LunchMoney Lewis (Lyrics)",6.07142237734267,0.201178931355771,468.7801289658876,378.6426323875051,65.40639132514966,313.2362410623555,0.0110752303153276,70565202,0.6378583661811599,35277346,0.637824004573007,C#,minor,0.8724207878112793,-61.29904,80.554756,86.57676,41.718864,-3.0185523,26.325785,19.71797,20.330046,9.368754,17.014168,3.6817226,15.813343,-4.41222,14.65369,-0.08690445,14.720654,-9.49626,12.870071,2.2851493,11.387534,-3.799283,11.887714,-0.334114,10.422395,-3.4373002,10.712258,2422.2407916127877,902.0424198794346,137,16,0.11678832116788321,0.5614754098360656,0.06557377049180328
678,Meghan Trainor - Mom,Mom,Meghan Trainor,Thank You (Deluxe),Pop,Pop,0.7875,0.8625,Q1,Q1,match,PP,5BFEtJR0pBQ,195.0,Meghan Trainor - Mom (Official Audio) ❤  Love Songs,5.606074366976803,0.1110978804477256,334.5316205828387,165.76853496220332,65.40639132514966,100.36214363705366,0.0102289477363228,39556090,0.5608692313307226,19773857,0.560817247158123,E,major,0.9507864117622375,-59.33325,96.795334,88.08127,35.16146,-19.104433,22.331764,15.875227,17.504286,-5.010406,13.857883,0.30892462,14.672268,1.5764999,12.6541605,-0.22282042,12.546635,0.8562625,11.60996,7.348068,11.670169,-7.4567366,10.418113,0.3741586,9.026644,-5.210866,8.622784,2308.9704604757903,784.7431627351344,93,17,0.1827956989247312,0.47692307692307695,0.08717948717948718
605,Little Mix - Shout Out to My Ex,Shout Out to My Ex,Little Mix,Glory Days (Deluxe),Pop,Pop,0.9375,0.875,Q1,Q1,match,PP,_sX8MtHZYJg,246.0,Little Mix - Shout Out To My Ex (Audio),4.346889101771372,0.1102302755756889,660.9354967440008,335.38934511626763,65.40639132514966,269.982953791118,0.0165377240628004,80482800,0.7168349602640711,40236109,0.716808358679698,F,major,0.9171019196510316,-62.21776,116.7978,71.18311,28.89725,-10.183602,25.65941,15.919624,18.122053,9.304939,13.060956,6.023934,14.96531,11.410791,12.839351,3.1589355,13.460203,3.4237847,12.116295,7.7102165,11.704822,-4.9817314,11.637562,4.5638347,9.868465,-3.1336863,9.655326,2617.9483377548486,726.1315486031139,69,17,0.2463768115942029,0.2804878048780488,0.06910569105691057
20,Al Jarreau - We're In This Love Together,We're In This Love Together,Al Jarreau,Breakin' Away,R&B,Pop,0.55,0.6375,Q4,Q1,match,PP,qFnSA-V4iZc,226.0,We're in This Love Together,4.972760872135942,0.1450287592440427,278.3331961208104,175.62564499846297,65.40639132514966,110.21925367331332,0.0078088324517011,43532376,0.4592521955128962,21761327,0.4591967964535963,F,major,0.9176573753356934,-123.37043,109.41413,102.48662,33.942886,3.4243,27.253597,25.763777,18.078886,-1.4335245,13.06113,1.5206734,10.211421,-2.7445114,11.912797,1.0745492,8.909595,-3.619109,9.403972,5.3141594,8.505757,-0.29639325,9.331346,1.055715,8.237994,-1.4688314,8.593241,2059.46230373091,759.8654668220303,109,34,0.3119266055045872,0.4823008849557522,0.1504424778761062
654,Mark Ronson - Uptown Funk,Uptown Funk,Mark Ronson,Uptown Special,Funk Pop,Pop,0.8875,0.875,Q1,Q1,match,PP,7Ya2U8XN_Zw,271.0,Mark Ronson - Uptown Funk (Official Audio) ft. Bruno Mars,1.8846724018859928,0.062799862919808,85.37622187607022,147.682975305829,65.40639132514966,82.27658398067933,0.0115848463028669,128640596,0.9442510702636984,64314465,0.9442463376033424,F,major,0.7596074938774109,-71.348785,114.224915,69.7888,33.124687,-9.581013,26.364422,17.713293,16.986423,0.8881958,15.602723,14.804531,12.893898,1.1615188,11.965734,6.6759834,10.971593,0.9270264,9.560731,4.742428,8.837802,4.679573,9.456711,6.78403,9.061997,0.18054065,8.866607,2748.1588605019815,909.9005774674682,54,10,0.18518518518518517,0.1992619926199262,0.03690036900369004
652,Marian Hill - Down,Down,Marian Hill,ACT ONE,Electronic Pop,Pop,0.55,0.675,Q4,Q1,match,PP,O51svgEzRCA,197.0,Down,4.892363429934211,0.0879689521345407,122.67612154624288,288.6197829762387,65.40639132514966,223.21339165108904,0.0102364346385002,23106519,0.3195877805799363,11549010,0.3195078062448133,G,minor,0.9014621376991272,-217.6628,108.06451,94.64971,50.447254,31.373592,36.798054,12.27395,19.496233,10.530364,15.701297,4.01915,16.984568,0.8789059,12.754843,-0.67414683,15.690278,-3.4233258,11.600473,-0.95996577,11.708661,-6.373429,12.556831,-3.083535,10.650069,-2.2897065,10.7586565,2096.375786219522,1500.7427010150848,130,25,0.19230769230769232,0.6598984771573604,0.12690355329949238
54,Ben Rector - Brand New,Brand New,Ben Rector,Brand New,Pop,Pop,0.875,0.775,Q1,Q1,match,PP,dx8ydn09zms,241.0,Brand New Lyrics - Ben Rector,2.4608623333430906,0.1969696969696969,456.1159163265656,135.4258854679408,65.40639132514966,70.01949414279113,0.0084122205153107,92335540,0.8599668640643934,46162592,0.8599534045433876,A,major,0.9372283816337584,-28.121996,74.30739,97.609886,30.13668,-8.781375,16.879541,21.82365,13.929701,2.2648945,14.440747,17.344172,11.431809,-1.5435826,11.444402,10.419852,9.431983,-2.8074555,10.34511,5.7554116,9.206112,1.7107102,8.403633,7.45156,8.584623,3.0252643,8.616246,2189.589964297699,736.1350038005284,96,16,0.16666666666666666,0.3983402489626556,0.06639004149377593
161,Clean Bandit - Symphony,Symphony,Clean Bandit,Symphony,Pop,Pop,0.8625,0.7125,Q1,Q1,match,PP,KFFfVRYLgZs,212.0,[HD] Clean Bandit - Symphony ft.  Zara Larsson (Official Audio),6.278079984322681,0.1436548779152524,352.15286267611725,674.6644716546242,65.40639132514966,609.2580803294745,0.0101804044097661,37260611,0.446707307413473,18625743,0.4466468149968929,Eb,major,0.8659587502479553,-105.48462,131.6191,80.9022,38.317776,0.26513505,24.115847,12.020186,24.960953,-8.009231,18.766891,-4.0392776,22.17605,10.109661,15.742404,-4.725348,16.544134,-1.241272,13.394444,-3.8653407,13.248482,-6.381401,12.437046,4.761031,12.534219,-2.849059,12.547421,2497.796945603881,1075.468653060629,91,15,0.16483516483516483,0.42924528301886794,0.07075471698113207
711,NEIKED - Sexual,Sexual,NEIKED,Sexual,Pop,Pop,0.525,0.675,Q4,Q1,match,PP,zuIciiAgOAc,190.0,NEIKED - Sexual (Official Lyric Video) ft. Dyo,4.597384908748193,0.1350988528191359,464.3077682676663,670.7786902325353,65.40639132514966,605.3722989073856,0.0144738908857107,27846408,0.4147412791669241,13919109,0.4146699047547718,D,major,0.9148911237716676,-105.38348,101.7106,75.293526,33.97231,-12.939181,24.912941,19.681192,19.396338,-5.1636586,18.388067,-0.12610218,17.164057,-3.2800474,15.147895,-6.2505226,15.793645,-3.830212,12.687413,1.9243145,14.491217,-10.623428,11.268335,1.0765694,14.871359,-3.0819821,11.53576,2371.2101922490547,862.6969726954654,56,10,0.17857142857142858,0.29473684210526313,0.05263157894736842
25,Alessia Cara - Scars To Your Beautiful,Scars To Your Beautiful,Alessia Cara,Know-It-All (Deluxe),Pop,Pop,0.761363636364,0.784090909091,Q1,Q1,match,PP,Em7vc8NWUNY,230.0,Alessia Cara - Scars To Your Beautiful (Official Audio),3.286687022564093,0.1787839064233135,736.3219288004118,802.3157899312308,65.40639132514966,736.9093986060811,0.0088882558047771,64675777,0.6576291091424357,32332939,0.6575947650696423,F,major,0.8372101187705994,-53.863567,109.56318,94.86875,34.19493,7.3658237,26.447578,23.132305,16.161474,6.7725377,12.123243,4.6878295,15.132982,8.537798,12.34162,2.5417857,10.804832,9.848001,10.545225,2.221441,12.756771,6.8367133,11.356714,1.8225108,8.9161,-1.4491918,8.300531,2266.716639979109,929.9520409148812,75,12,0.16,0.32608695652173914,0.05217391304347826
803,Robbie Williams - Love My Life,Love My Life,Robbie Williams,Heavy Entertainment Show (Deluxe),Pop,Pop,0.6875,0.75,Q1,Q1,match,PP,2vJ6ApSJCtE,207.0,Robbie Williams - Love My Life (XXV - Official Audio),0.3197247312779284,0.1976182451409953,1356.3065861186783,345.2170030745703,65.40639132514966,279.8106117494207,0.0026177687104791,20950841,0.2644379969601832,10470975,0.2643554757766139,Bb,major,0.9098634719848632,-117.31175,107.877266,108.90776,33.3222,-17.329298,15.231896,21.391375,17.276896,1.6641111,12.06703,-0.94699144,10.475448,-4.9236574,12.845255,0.27119976,8.930767,-9.639664,10.2980585,4.2175364,12.800356,-7.361532,8.900977,-2.9840646,7.8499722,-2.1810148,8.5847645,1966.6185690179352,619.1901641434727,100,21,0.21,0.4830917874396135,0.10144927536231885
565,Lady Gaga - A-Yo,A-Yo,Lady Gaga,A-Yo,Pop,Pop,0.725,0.6375,Q1,Q1,match,PP,-l5G5BT8-fQ,206.0,Lady Gaga - A-YO (Official Audio),3.243760067965524,0.1230422535211267,493.8762766117832,204.0850057270881,65.40639132514966,138.6786144019384,0.0107295829802751,64642611,0.8206957159293791,32316872,0.8206756119316757,A,minor,0.8293612599372864,-48.04396,85.07271,88.4122,29.142553,-13.080981,24.607044,21.97637,16.53613,1.8210294,14.825205,6.383347,14.195015,1.1857533,11.495366,7.6885934,11.452953,-0.77402544,9.91295,8.803215,10.566686,-5.349768,9.144981,5.403268,8.555372,-3.5286965,8.680167,2399.0598153774013,715.381214418149,39,16,0.41025641025641024,0.18932038834951456,0.07766990291262135
