musicId,fileName,title,artist,album,genre,genre_grouped,audio_arousal,audio_valence,audio_emotion_quadrant_label,lyrics_emotion_quadrant_label,match_status,emotion_pair,YT id,duration,matched video title,dominant_tempo_variance,tempo_transition_complexity,active_bpm_variance,pitch_high,pitch_low,pitch_range,rms_variance,repeat_area_size,repetition_ratio,repeat_area_size_without_offset,repetition_ratio_without_offset,key,scale,strength,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,centroid_mean,centroid_std
761,Pitbull - Greenlight,Greenlight,Pitbull,Greenlight,Pop Rap,Pop,0.775,0.7875,Q1,Q1,match,PP,aAiKDKbbMCw,244.0,"Pitbull - Greenlight ft. Flo Rida, LunchMoney Lewis (Lyrics)",6.07142237734267,0.201178931355771,468.7801289658876,378.6426323875051,65.40639132514966,313.2362410623555,0.0110752303153276,69816720,0.6362238133121187,70565202,0.6378583661811599,C#,minor,0.8724207878112793,-61.29904,80.554756,86.57676,41.718864,-3.0185523,26.325785,19.71797,20.330046,9.368754,17.014168,3.6817226,15.813343,-4.41222,14.65369,-0.08690445,14.720654,-9.49626,12.870071,2.2851493,11.387534,-3.799283,11.887714,-0.334114,10.422395,-3.4373002,10.712258,2422.2407916127877,902.0424198794346
763,Plain White T's - Hey There Delilah (Bonus),Hey There Delilah (Bonus),Plain White T's,Every Second Counts,Pop Rock,Pop,0.3875,0.55,Q3,Q4,mismatch,NP,SrIxz9wHUX8,233.0,Plain White T's - Hey There Delilah (Official Audio),4.366890456689735,0.1939702505740241,382.9146545711065,195.99771799087463,65.40639132514966,130.59132666572498,0.003426678944379,25423310,0.255534665820356,26027133,0.2593886589264259,D,major,0.9085401892662048,-153.63776,75.71195,117.89765,34.57941,28.297045,21.750526,29.687712,19.245998,12.507174,16.756859,15.665197,14.338307,3.7797565,11.229593,9.608941,10.808976,-13.800752,12.690133,-0.024946531,12.58429,-6.067638,9.58781,-2.4227421,9.981013,-6.245896,9.567927,1381.0841100771104,773.0449475341785
765,Portugal. The Man - Feel It Still,Feel It Still,Portugal. The Man,Feel It Still,Alternative Rock,Rock,0.8,0.7625,Q1,Q1,match,PP,qDIMlYaT5Hg,163.0,Feel It Still - Portugal. The Man (Audio),3.253981931671596,0.08045486851457,229.97032290067585,113.22324603078413,65.40639132514966,47.816854705634455,0.0133739998564124,22725386,0.4647788111746921,23205545,0.4688820088813724,C#,minor,0.8611090183258057,-66.9482,104.95164,86.02392,37.38155,15.784628,26.26183,22.191946,17.78082,4.6511655,14.410067,15.352838,11.905079,0.7604521,11.641217,4.7794676,10.955644,1.530675,9.843191,8.606371,8.376107,-0.5472154,7.1170144,4.4001513,7.6916366,1.2698674,7.410812,2424.6931994304146,968.0196977517655
767,Post Malone - Congratulations,Congratulations,Post Malone,Congratulations,Hip-Hop,Hip-Hop,0.475,0.5125,Q3,Q1,mismatch,NP,m_DG4shGECI,227.0,Post Malone - Congratulations  ft. Quavo (Official Audio),4.134147949543723,0.2023955773955774,920.1677897638816,420.1303057205832,65.40639132514966,354.72391439543355,0.0137172201648354,40988804,0.433352564641353,41608204,0.4360815053382621,F#,major,0.7850796580314636,-75.880005,89.79967,113.08056,44.156837,-19.900227,26.306553,14.817171,15.761479,-0.27555478,17.995884,5.586554,14.458086,-3.617379,12.463715,3.859466,13.227635,-3.5756817,12.697862,-1.0510535,12.7960825,0.8352895,11.428291,1.3208328,10.467146,3.5286286,9.571786,1993.6852519516315,944.0939198853189
769,Post Malone - Go Flex,Go Flex,Post Malone,Go Flex,Hip-Hop,Hip-Hop,0.525,0.475,Q3,Q1,mismatch,NP,vC2owoWdIUs,180.0,Post Malone - Go Flex (Official Audio),5.6930992246497745,0.1855431001159644,661.1015587918814,194.86885420251932,65.40639132514966,129.46246287736966,0.0045825163833796,19111458,0.3207953062112614,19604413,0.3254756299279262,F,major,0.8312878608703613,-180.19334,96.67542,106.73346,40.614883,0.925416,24.59539,11.065604,16.555347,5.4065986,17.474463,-1.2755828,14.2980385,0.16554552,15.421525,2.6933742,12.978164,-6.566877,13.722556,6.2355547,14.46274,-9.791777,13.042659,2.512209,13.23799,-0.49951115,12.505157,2002.8449796237269,1076.528539818121
770,Prince - 1999 (LP Version),1999 (LP Version),Prince,,Funk,Pop,0.5625,0.6125,Q3,Q1,mismatch,NP,weUhBGA8mxo,379.0,1999,3.151687649028787,0.063609648585772,257.2675922594114,176.64303400994282,65.40639132514966,111.23664268479315,0.0054812408052384,254995858,0.9607513004300332,256359772,0.9608703096942184,F,major,0.9253221154212952,-75.84139,98.04259,73.53577,29.57424,-20.359499,20.430882,18.938654,16.880615,-4.659354,11.88844,12.773729,11.43401,-4.695026,9.248949,4.7892427,8.4092865,-3.0435078,8.645555,4.37099,7.568975,-2.3466027,7.3700657,2.3139603,6.712191,-1.6563225,6.3674846,2724.655445451918,802.1237735646856
771,Prince - I Would Die 4 U,I Would Die 4 U,Prince,Purple Rain (Soundtrack from the Motion Picture),Pop,Pop,0.425,0.5625,Q3,Q1,mismatch,NP,iGCIdHrRXW0,170.0,I Would Die 4 U,0.3543409121765831,0.1114000273710141,81.82133065793876,145.9866916572425,65.40639132514966,80.58030033209283,0.0012069726362824,49140444,0.9311670976954864,49742737,0.9316471572493604,A,major,0.90514475107193,-106.96254,49.09873,62.2529,17.40771,4.34591,15.377795,23.52768,13.589171,-0.5186272,9.097495,16.424923,8.065317,1.5645511,6.8574567,6.894937,7.5105805,-0.5883067,6.7342176,9.267605,7.0494967,-2.3134818,5.776771,4.4511304,5.805663,0.8604844,5.5431585,3147.8899694203674,550.8112336605894
772,Prince - Kiss (LP Version),Kiss (LP Version),Prince,Parade - Music From The Motion Picture Under The Cherry Moon,Funk,Pop,0.8375,0.6125,Q2,Q1,mismatch,NP,rLOQuh8wADM,227.0,Prince and the Revolution - Kiss [Audio],2.925028714445347,0.0409062948533934,14.323103240264116,825.8254370706059,65.40639132514966,760.4190457454562,0.0054034432396292,82430106,0.8740036180713222,83185816,0.8743469081037988,A,minor,0.9273608326911926,-194.07968,140.49643,58.910774,39.074886,-2.8033748,30.87685,17.896267,20.378433,2.5757735,17.715038,2.6167154,14.189308,0.41489163,11.616132,-0.191557,11.87206,-3.145752,10.854559,2.7870493,9.642382,-2.530433,9.558205,0.90774906,9.495405,-1.9416249,9.945144,2876.159961782115,1138.8165888135725
773,Prince - Let's Go Crazy (LP Version),Let's Go Crazy (LP Version),Prince,,Rock,Rock,0.75,0.65,Q1,Q1,match,PP,_MzRfdZs60o,279.0,Let's Go Crazy,4.654158062757067,0.1811907533677033,1103.125807880807,272.42079928303684,65.40639132514966,207.0144079578872,0.0026046661660075,111101080,0.7736613852267571,112071262,0.7749110670436351,F#,major,0.8290081024169922,-75.93728,85.433754,69.62698,26.50628,-37.423775,21.621887,23.458647,16.707405,-5.060323,11.538364,17.818283,11.901419,-2.3074315,10.294382,3.8726034,8.833821,1.0602934,8.27954,4.301237,8.330769,-3.4356453,7.8875375,6.25577,8.720599,-3.2679365,7.2975516,2791.830244702464,601.4839604854677
774,Prince - Little Red Corvette,Little Red Corvette,Prince,The Very Best Of Prince,Pop Rock,Pop,0.6375,0.75,Q4,Q1,match,PP,K0DAkJSp61w,304.0,Little Red Corvette,5.293811582852941,0.1354389721627409,325.77560749515203,219.99999999999997,65.40639132514966,154.59360867485032,0.0013882970670238,155708290,0.916620621245904,156783296,0.9169591032906336,C#,major,0.8658145666122437,-155.22577,106.56841,78.29848,25.349695,-31.591434,18.39369,28.080648,14.8593235,-4.5744734,10.958878,11.268661,10.5991335,-3.4234908,8.867421,3.1515977,8.777183,-2.7703826,8.070441,8.652294,8.373829,0.33076444,7.88273,6.9007473,8.227649,0.33113766,7.4359307,2583.037022250981,644.6838845905506
775,Prince - Purple Rain (LP Version),Purple Rain (LP Version),Prince,,Rock,Rock,0.3375,0.475,Q3,Q3,match,NN,347vCib_lMs,522,Purple Rain,1.175668550398146,0.1144382647385984,1618.497800494679,161.9823763910578,65.40639132514966,96.57598506590816,0.0012982637854292,186394080,0.3704049331746021,188004791,0.3721941269560418,Bb,major,0.9441353678703308,-131.17392,95.62241,81.489746,34.006336,-17.884962,22.747154,30.731585,13.994768,-1.609878,11.687488,11.580684,11.876769,-2.811219,9.624829,5.4956446,8.221783,-4.3806033,7.4281282,3.8693955,7.710097,-2.8197258,7.3043675,-0.5024769,7.304275,-1.2362714,6.8168087,2572.269744956622,800.5245177170141
776,Prince - Raspberry Beret,Raspberry Beret,Prince,Around the World In a Day,Pop,Pop,0.6375,0.5125,Q3,Q1,mismatch,NP,_yo05C9kDVA,213.0,Prince and the Revolution - Raspberry Beret [Audio],1.7951682938479885,0.1372292958972684,514.9897179247649,124.90548719779652,65.40639132514966,59.49909587264686,0.0014372738078236,71352262,0.8528995189990464,72085663,0.8537139816930871,A,major,0.8350886106491089,-126.22459,97.146904,75.4411,25.110823,-22.116577,16.511106,23.368328,16.847336,-0.22147846,13.554827,9.180419,10.107251,-1.736275,9.11022,4.677478,7.4488115,-4.1966453,7.354383,5.6217065,7.5465994,-1.9688513,6.9438066,1.3996291,6.595959,-0.8606791,6.6201234,2692.123845826632,622.6794416453265
778,Rachel Platten - Fight Song,Fight Song,Rachel Platten,Fight Song,Pop,Pop,0.9125,0.8125,Q1,Q1,match,PP,XbxNtPiCBK8,203.0,Rachel Platten - Fight Song (Lyrics),4.240110616776785,0.1536878216123499,763.5436421759913,864.8821267198209,65.40639132514966,799.4757353946712,0.0120427282527089,37914804,0.5006344747858366,38520875,0.50370529463704,G,major,0.9375144243240356,-88.05892,122.69289,86.33744,37.28346,7.3432484,21.480856,6.802424,20.42995,4.4477515,14.6571,3.4723473,16.39737,9.010311,12.573855,-2.0699742,14.611551,4.0092144,9.72321,8.136916,10.232378,-4.9084597,10.754325,5.372584,8.280632,-2.156485,9.024503,2597.492382404337,1113.7517672585477
779,Radiohead - Creep,Creep,Radiohead,Pablo Honey,Alternative Rock,Rock,0.75,0.4125,Q2,Q3,match,NN,zFYEYRcjK2g,239,Creep,4.955823839834109,0.1137380813387818,2011.767180695407,144.30989148811935,65.40639132514966,78.90350016296969,0.0059194769710302,55451958,0.5292961821577455,56201630,0.53202456435741,G,major,0.722350537776947,-123.95109,134.00089,75.55722,33.63146,9.270759,30.67464,35.536713,14.441687,24.55108,12.41761,11.905136,12.754237,-0.098218784,9.048207,8.432694,8.42397,-2.6159508,9.354781,1.9215955,8.475057,-3.205213,6.9474187,5.8059316,6.278967,-2.0549726,6.8863344,2403.37787939923,971.2274046571213
780,Rae Sremmurd - Black Beatles,Black Beatles,Rae Sremmurd,SremmLife 2,Hip-Hop,Hip-Hop,0.5125,0.4375,Q3,Q1,mismatch,NP,4Hq-zs9qs5A,292.0,Rae Sremmurd - Black Beatles (Audio) ft. Gucci Mane,1.636417468314614,0.0608349900596421,79.30624106494234,81.93226047174862,65.40639132514966,16.525869146598964,0.0112651111558079,66850740,0.4256285907597813,67744665,0.4284095190289673,E,minor,0.9027179479599,-102.52881,98.18045,111.57191,42.376595,19.771444,34.493652,-0.04125637,18.310936,13.136219,13.729768,1.8555605,12.407408,3.0337627,10.773543,11.762451,10.262671,0.10819451,10.005695,13.902795,10.621676,-1.5587624,9.883553,12.247708,10.263615,-0.30143136,8.1578245,2139.9115142918745,1020.4886586803199
783,Rae Sremmurd - Look Alive,Look Alive,Rae Sremmurd,Look Alive,Hip-Hop,Hip-Hop,0.475,0.45,Q3,Q1,mismatch,NP,Vzu0p_sErkk,228.0,Look Alive,3.380434091560769,0.077306987166429,319.47352348493234,100.28947374140384,65.40639132514966,34.8830824162542,0.0173080638051033,40686420,0.4257665309061075,41282476,0.4282719999820734,E,minor,0.8845191597938538,-90.5453,93.67118,96.777374,40.606956,8.755957,31.504791,6.286492,27.121485,2.1433325,18.926609,2.728731,15.042566,0.60694444,15.653941,4.928304,13.53583,-5.671195,11.475428,4.411409,11.797083,-0.75543344,11.676955,4.405038,9.6343155,1.1574057,10.187296,2256.4122288302583,981.4164097486758
784,Rae Sremmurd - Swang,Swang,Rae Sremmurd,SremmLife 2,Hip-Hop,Hip-Hop,0.45,0.35,Q3,Q1,mismatch,NP,yr-udDR8KiE,208.0,Rae Sremmurd - Swang,6.406668897136462,0.1562569707784965,884.8791400795402,246.9416506280621,65.40639132514966,181.5352593029124,0.0241113286465406,24836658,0.3119052626804164,25358094,0.3154417245032402,C,minor,0.8668145537376404,-138.27798,105.07735,124.12932,42.860134,6.5812907,32.44338,15.297518,19.345318,13.206765,17.39054,0.66492885,16.518269,7.3976927,12.7392,1.2930809,14.12659,-0.19980189,10.749566,5.4401565,13.052777,-1.9037969,11.027597,6.636115,11.901488,2.1517274,10.196338,1563.0086850294085,973.1544107071473
788,Rag'N'Bone Man - Skin,Skin,Rag'N'Bone Man,Skin,Soul/Blues,Pop,0.6125,0.525,Q3,Q3,match,NN,yU6gG-p5FZc,240.0,Rag'n'Bone Man - Skin (Audio),3.461959324936726,0.221330497002514,557.4039000676945,367.86341164694414,65.40639132514966,302.4570203217945,0.0123437093570828,58354190,0.5500976152836028,59066528,0.552245742502564,F,major,0.8776999115943909,-122.13502,122.670586,95.068756,41.976826,-11.528912,23.238688,12.971471,19.400997,1.3231524,16.912643,3.888778,15.560941,-5.6958957,12.979509,3.2856572,12.234589,-4.4876647,11.905903,1.0578303,13.211395,1.1131194,10.848889,0.54919004,10.721017,-0.31161422,10.015097,2218.5328859462356,973.1336567695323
791,Rascal Flatts - Yours If You Want It,Yours If You Want It,Rascal Flatts,Yours If You Want It,Country,Country,0.7875,0.7125,Q1,Q4,match,PP,tDqs5k6hpQA,205.0,"Rascal Flatts, Jordan Davis - Yours If You Want It (Audio)",5.692499361134288,0.13493593377934,728.501983001915,121.34967043801213,65.40639132514966,55.943279112862456,0.009510557167232,39082390,0.5073859082467653,39733295,0.5108764654384473,C,major,0.9439618587493896,-34.105957,113.29557,91.06839,28.47584,-0.49705243,15.710583,19.472147,13.10176,5.3502593,9.834273,11.126653,9.516281,2.8145003,8.216113,8.658469,8.699684,0.43617833,8.370057,4.294071,9.042585,0.27830586,8.226002,3.1461298,6.9928107,0.3619972,6.782888,2232.2234856573023,752.4839101120068
793,Red Hot Chili Peppers - Dark Necessities,Dark Necessities,Red Hot Chili Peppers,The Getaway,Alternative Rock,Rock,0.7125,0.6375,Q1,Q2,mismatch,PN,qJ_Tw0w3lLA,302.0,Red Hot Chili Peppers - Dark Necessities [OFFICIAL AUDIO],1.9385805301116148,0.1127085415545475,266.37585312611975,161.0494265540188,65.40639132514966,95.64303522886914,0.011663313023746,128156402,0.7624805373401652,129219953,0.7637923394579528,C,minor,0.8803332448005676,-68.445564,107.9565,117.4521,28.989655,0.13006578,24.555813,25.997688,12.720396,12.777096,10.751272,12.986977,9.146071,4.286684,9.789137,11.127034,7.985047,-2.5930502,9.613836,9.194839,7.9056296,1.7966508,6.8532233,2.2478735,7.1742606,0.84263027,7.554871,1677.4527673212863,658.7759218567413
796,Rick Ross - Trap Trap Trap,Trap Trap Trap,Rick Ross,Rather You Than Me,Hip-Hop,Hip-Hop,0.6,0.375,Q3,Q2,match,NN,i0IQIA1MdwE,278.0,Rick ross - Trap Trap Trap (Ft. Young Thug & Wale) Audio,4.353959024545458,0.1617585717861016,397.5688326016598,517.2410787647879,65.40639132514966,451.8346874396382,0.0200762692838907,82660180,0.5793758622980916,83439095,0.5806956521242886,Eb,major,0.8032625317573547,-67.548035,116.5435,64.1171,37.50872,-9.878469,24.41034,15.313559,22.273104,7.0523334,17.870209,10.231612,13.923349,-3.3248513,15.289118,8.360758,15.39352,0.44532382,12.118045,7.346481,11.094806,0.9461454,10.937672,5.620348,9.78004,1.2311722,9.466946,2775.1402630531534,1154.6083429015823
801,Rob $tone - Chill Bill,Chill Bill,Rob $tone,Chill Bill,Hip-Hop,Hip-Hop,0.3375,0.2875,Q3,Q2,match,NN,06z3C0gKY0c,150.0,Rob $tone- Chill Bill (CLEAN VERSION OFFICIAL),2.778312637746194,0.0865191146881287,282.7075129212766,1952.8422708394075,65.40639132514966,1887.435879514258,0.0269745532423257,20076754,0.4873336601844856,20455335,0.4900124497775409,F#,major,0.7339876890182495,-180.1196,113.59478,87.0991,45.53388,23.964056,35.12053,17.197155,26.131119,27.442404,23.570786,26.606447,20.230045,-12.678888,24.071861,-6.709635,27.600803,-3.7696984,19.796175,20.476864,15.001465,4.895741,15.113791,-4.5855103,17.766031,-5.6986113,15.162989,2016.4497258522135,1393.3514071883917
803,Robbie Williams - Love My Life,Love My Life,Robbie Williams,Heavy Entertainment Show (Deluxe),Pop,Pop,0.6875,0.75,Q1,Q1,match,PP,2vJ6ApSJCtE,207.0,Robbie Williams - Love My Life (XXV - Official Audio),0.3197247312779284,0.1976182451409953,1356.3065861186783,345.2170030745703,65.40639132514966,279.8106117494207,0.0026177687104791,20401670,0.2599832334735369,20950841,0.2644379969601832,Bb,major,0.9098634719848632,-117.31175,107.877266,108.90776,33.3222,-17.329298,15.231896,21.391375,17.276896,1.6641111,12.06703,-0.94699144,10.475448,-4.9236574,12.845255,0.27119976,8.930767,-9.639664,10.2980585,4.2175364,12.800356,-7.361532,8.900977,-2.9840646,7.8499722,-2.1810148,8.5847645,1966.6185690179352,619.1901641434727
804,David Guetta - Shed A Light,Shed A Light,David Guetta,Shed A Light,EDM,EDM,0.675,0.65,Q1,Q3,mismatch,PN,3HQypxbOZTg,190.0,Shed A Light (Audio by Robin Schulz & David Guetta),3.907518916189633,0.1805929919137466,1019.908570225898,157.37105256787842,65.40639132514966,91.96466124272877,0.0100551042705774,31144120,0.4724082717847875,31717082,0.4761020419571551,Ab,major,0.9430503845214844,-29.948044,72.12333,90.23345,30.224617,-2.195674,19.76684,8.070507,14.312588,0.15695968,13.427157,3.1934297,10.771643,-5.663174,10.368246,1.0716085,8.695473,-5.0208745,9.422064,2.2478967,10.343031,-6.147554,9.346624,4.2172346,8.052473,-3.433342,7.671507,2499.9456683419417,868.2447890174127
812,Sabrina Carpenter - Thumbs,Thumbs,Sabrina Carpenter,EVOLution,Pop,Pop,0.8,0.6875,Q1,Q3,mismatch,PN,sPFT0sa9qe4,216.0,Thumbs,3.142986643547908,0.1397768719158978,504.35594961427006,544.8415985660737,65.40639132514966,479.435207240924,0.0209640469402074,43154260,0.501157833223705,43820894,0.5042698889445905,C,minor,0.9097447991371156,-57.435192,97.13418,82.72115,33.610466,-7.6670895,24.150978,19.080225,19.769438,-0.17255259,14.22673,1.2959586,15.401597,2.2764673,13.947269,-1.7014495,14.660715,5.0836506,11.204547,1.9341236,11.864792,-1.2222428,10.074262,5.5507565,9.928919,2.405234,9.291023,2321.2142921696072,813.3466750866925
814,Sam Hunt - Body Like A Back Road,Body Like A Back Road,Sam Hunt,Body Like A Back Road,Country,Country,0.7125,0.7375,Q1,Q1,match,PP,Mdh2p03cRfw,165.0,Sam Hunt - Body Like A Back Road (Official Audio),5.1503108828475215,0.0896967995508141,114.01679739678389,226.44649206156825,65.40639132514966,161.0401007364186,0.0117586627602577,20742974,0.4136380729526624,21124476,0.4162345470199665,F,major,0.9299007058143616,-88.75065,108.70018,104.975945,42.338806,-3.075458,24.287066,20.125324,18.659945,14.21378,15.024196,1.8609194,13.240352,-8.46811,12.051252,-1.3103712,12.445451,-4.8315215,10.522407,-1.6304951,11.705249,-1.6438631,11.224714,-1.9864298,10.194338,-4.454597,9.869827,2111.711729042957,1068.0393897410802
818,Schoolboy Q - THat Part,THat Part,Schoolboy Q,THat Part,Hip-Hop,Hip-Hop,0.275,0.1375,Q3,Q2,match,NN,DTftAzt5HuE,316.0,That Part - Schoolboy Q ft Kanye West Lyrics + audio,5.640791750708576,0.1054526748971193,291.6839326583146,168.66611791365605,65.40639132514966,103.2597265885064,0.004450811073184,59953492,0.3257938432516972,60737262,0.327994536101287,Ab,major,0.691064715385437,-204.426,90.63968,98.78845,48.84542,19.789291,36.02707,21.460844,22.14006,5.1625676,18.974522,8.928381,23.861471,-0.998153,16.221376,9.701228,15.067679,1.9453601,11.875528,7.939548,11.380017,2.4491203,11.546556,10.374678,11.088691,1.031084,10.012193,2047.4432532714131,1116.0640965679524
820,Scotty McCreery - Five More Minutes,Five More Minutes,Scotty McCreery,Five More Minutes,Country,Country,0.6625,0.6,Q2,Q4,mismatch,NP,BsdefssFkcw,243.0,Scotty McCreery - Five More Minutes,5.33448025413077,0.1805834528933524,707.5404288425195,126.35681904967385,65.40639132514966,60.950427724524175,0.0079995514824986,42048776,0.3878317238355569,42772179,0.3913031115795165,G,major,0.9470945596694946,-59.099335,103.204956,113.342155,34.039703,2.8856223,18.881866,23.936852,13.70777,1.6261487,11.415323,2.3615382,10.482373,-3.5392127,8.748943,4.556937,7.865463,-3.0301478,9.443024,5.2225866,7.923999,-0.83430177,7.5900216,1.7192293,7.9296365,-1.3407247,7.4967933,1856.6126443070275,732.0199453719465
821,Sean Paul - No Lie,No Lie,Sean Paul,No Lie,Dancehall,Other,0.7875,0.75,Q1,Q1,match,PP,GzU8KqOY8YA,229.0,Sean Paul - No Lie ft. Dua Lipa,3.952208028017617,0.1032205628365335,277.9155955656092,181.8190699939266,65.40639132514966,116.41267866877696,0.0161372013390064,62452158,0.6502060181280961,63206271,0.6523868502635541,C,major,0.8224297165870667,-23.915133,118.82927,78.412384,29.92908,3.165372,21.803593,14.928408,17.195894,10.603494,14.273745,6.3555837,14.42422,2.5104675,13.499317,-0.7218164,11.760588,-2.4663696,10.102544,10.626166,10.276741,-6.923652,10.726654,4.7028646,8.587883,-1.8551301,9.077592,2559.509060297625,829.4632012506377
823,Selena Gomez - Bad Liar,Bad Liar,Selena Gomez,Bad Liar,Pop,Pop,0.675,0.6625,Q1,Q3,mismatch,PN,YVtzQms7lps,214.0,Selena Gomez - Bad Liar (Audio),4.250967866902421,0.0432561678078469,18.32328465547087,415.304697579945,65.40639132514966,349.89830625479544,0.0127379093319177,43224738,0.5153279182860102,43834831,0.5177847736576078,Ab,major,0.7677546143531799,-139.3824,112.50941,65.544525,47.96676,25.839926,32.259945,20.127151,27.103378,13.423473,21.764023,10.439499,19.571072,7.4036775,16.168118,4.7875752,15.678854,-0.83154774,12.503941,2.828617,13.4056635,-7.1151857,11.194968,-0.2559819,11.377053,-4.600918,12.998478,2689.5228933556537,1422.2520767421481
828,Shakira - Chantaje,Chantaje,Shakira,Chantaje,Latin Pop,Other,0.65,0.6,Q2,Q2,match,NN,pMxJgBoosU0,197.0,Shakira - Chantaje (Audio) ft. Maluma,5.2354358244089205,0.064516129032258,28.82190108404337,420.1303057205832,65.40639132514966,354.72391439543355,0.0164700075984001,51433666,0.7200785766314238,52048894,0.7214180300070816,C#,minor,0.8446589708328247,-86.711945,117.632805,89.79082,39.02456,-3.86936,26.943296,8.147661,22.524803,1.1651635,17.284094,3.6825771,19.235634,-1.5528023,15.541537,-2.0467591,14.3554325,-3.9401932,12.555899,4.304454,14.245989,-3.6929176,14.174052,2.557724,12.873668,-2.3123727,11.72558,2156.752030903449,885.325053073847
829,Shakira - Hips Don't Lie (2006 FIFA World Cup Mix),Hips Don't Lie (2006 FIFA World Cup Mix),Shakira,单曲- 世界杯之歌-2006国际足联世界杯官方指定专辑 VOICES,Latin Pop,Other,0.8,0.8125,Q1,Q1,match,PP,Q0zYjFJhd-4,216.0,Hips Don't Lie - Bamboo,4.577822228193488,0.1276344086021505,254.18501556249277,502.5162292967395,65.40639132514966,437.10983797158985,0.012071281671524,54085208,0.6310896592404321,54759142,0.6331268585963695,A,minor,0.9626046419143676,-13.07481,83.89568,86.54222,23.11807,-27.705471,24.305752,17.837622,17.046173,-0.4835917,13.156202,11.529793,10.38678,6.0568004,11.138983,10.252326,8.641623,6.8888416,10.093146,12.552795,8.10442,1.1138015,7.6039915,2.3471,7.2877884,-2.4504924,7.5636926,2302.2505138763295,553.2872111326503
830,Shakira - Me Enamoré,Me Enamoré,Shakira,Me Enamoré,Latin Pop,Other,0.775,0.6,Q2,Q1,mismatch,NP,zPILbBsAAWU,226.0,Shakira - Me Enamoré (Audio),3.341448030724006,0.0826743350107836,91.55178290825437,432.44106335991046,65.40639132514966,367.0346720347608,0.0100161591544747,62931350,0.6696011941692213,63618785,0.6710193293646525,F,major,0.8171442151069641,-63.110893,92.142654,85.589386,35.788136,-13.049709,28.172806,22.20113,19.647898,-3.5709271,14.80097,2.759515,16.059452,2.6343186,14.32421,0.8320814,14.395445,-0.0801732,13.066337,10.649755,12.986692,-4.948352,11.529357,0.21256332,11.499827,-9.209011,9.857087,2349.2984534954667,846.6787185841694
831,Shakira - Try Everything,Try Everything,Shakira,Zootopia (Original Motion Picture Soundtrack),Pop,Pop,0.8375,0.9125,Q1,Q1,match,PP,6z7f4IhF4Gg,195.0,Shakira - Try Everything (Official Audio),2.9295625092069044,0.1334525939177102,602.0442819314525,242.6993408760242,65.40639132514966,177.29294955087454,0.02413628436625,50314442,0.7229366320587179,50982117,0.7251230848168903,C#,major,0.9267686009407043,-35.493256,86.23915,87.23645,19.202467,-11.920824,22.225456,22.309748,15.362813,-0.73764354,13.663587,2.3086438,15.606978,1.3137791,11.245913,1.3692575,12.526849,-2.4724488,10.850813,10.89258,12.231355,-4.035989,10.712464,4.3528423,9.043319,-2.0520577,9.151041,2220.532089373861,517.260123610315
832,Shawn Mendes - Mercy,Mercy,Shawn Mendes,Illuminate (Deluxe),Pop,Pop,0.85,0.625,Q1,Q3,mismatch,PN,YiLhdJ29qtQ,205.0,Shawn Mendes - Mercy (8D AUDIO),0.3595700442066762,0.1408833522083805,468.0658786259649,263.1411467822288,65.40639132514966,197.73475545707916,0.0026823026128113,38696786,0.5011228674544507,39290340,0.5039232309292552,D,major,0.8402591943740845,-174.53488,101.54167,123.9747,31.369783,0.25787023,22.503172,20.87729,21.155243,8.57179,15.372229,15.746519,19.71873,2.075525,12.865467,4.2154512,12.619541,5.885307,9.915021,-6.728712,10.6431265,4.800961,11.295119,0.12215926,8.264583,-0.98042804,10.405186,1621.4084144848614,674.7159581548359
833,"Shawn Mendes - Stitches(From ""Dance Camp"" Original Motion Picture Soundtrack)","Stitches(From ""Dance Camp"" Original Motion Picture Soundtrack)",Shawn Mendes,Dance Camp (Original Motion Picture Soundtrack),Pop,Pop,0.8,0.7,Q1,Q2,mismatch,PN,UYCg6NBiXMI,207.0,Shawn Mendes - Stitches (Lyrics),3.557991925929197,0.0874747020463233,141.4459996048708,153.77669275969214,65.40639132514966,88.37030143454248,0.013967334292829,40065720,0.511374662197572,40693222,0.5144318242555842,C#,major,0.8506084084510803,-94.14835,114.12878,87.833595,31.115496,-7.4419413,21.873339,32.41799,19.641787,16.142555,13.958987,8.28577,14.447263,3.6115637,11.262038,7.5873594,10.272704,3.7360628,9.697308,3.7320056,10.262598,5.574176,8.55455,3.3647215,8.987201,-3.0973396,8.364696,2173.210273791859,888.4349824708182
